"","X.1","date","X","dfc","hp","dfc_bin","hp_bin","dfc_bin_med","hp_bin_med","dfc_na","dfc_na_bin_arg","di","cow","period","treat","herd","diff_calv","DIM","WIM","calendar_day","calendar_week","wean","weanspot","heat","sexcalf","lactnr","lactation","contacttime","contactbouts","contact_meantimeBout","calfcontacttries","bedding","healthstate","milkingstart_mo","milkingend_mo","milkingstart_ev","milkingend_ev","milkingstart","milkingend","milkingduration_mo","milkingduration_ev","in_calvingpen","calvingpen_out","pasture","dayclass"
"565",565,"2021-01-31",96,1,0.1498000572358,1,1,1,1,1,1,-0.171719810329652,12137,1,3,1,73,74,11,42,7,2,NA,0,"m",2,2,NA,NA,NA,NA,0,0,6.5,-53.6666666666667,2,3.71428333123525,8.5,57.3809499979019,-60.1666666666667,1.71428333123524,0,68,0,0
"566",566,"2021-02-01",97,1,0.0767980707204408,1,1,1,1,1,1,0.128468140841421,12137,1,3,1,74,75,11,43,7,2,NA,0,"m",2,2,NA,NA,NA,NA,0,0,NA,NA,3.57143332958221,6.33333333333333,NA,NA,NA,2.76190000375112,0,69,0,0
"567",567,"2021-02-02",98,1,0.0762177322244782,1,1,1,0,1,1,0.226594301221167,12137,1,3,1,75,76,11,44,7,2,NA,0,"m",2,2,NA,NA,NA,NA,0,0,-8.42856667041779,61.5714333295822,0.571433329582214,-7,9,68.5714333295822,70,-7.57143332958222,0,70,0,0
"568",568,"2021-02-03",99,1,0.0709002160750573,1,0,1,0,1,1,0.164515243065092,12137,1,3,1,76,77,12,45,7,2,NA,0,"m",2,2,NA,NA,NA,NA,1,0,-5,36.8333333333333,-10,16.3333333333333,15,53.1666666666667,41.8333333333333,26.3333333333333,0,71,0,1
"569",569,"2021-02-04",100,1,0.173609183063189,1,1,1,1,1,1,0.197584489882403,12137,1,3,1,77,78,12,46,7,2,NA,0,"m",2,2,NA,NA,NA,NA,0,0,-14.7142833312352,25.1666666666667,3.42856667041779,-17.3333333333333,18.142850001653,42.5,39.8809499979019,-20.7619000037511,0,72,0,0
"570",570,"2021-02-05",101,1,0.160878479730334,1,1,1,1,1,1,0.240269023982602,12137,1,3,1,78,79,12,47,7,2,NA,0,"m",2,2,NA,NA,NA,NA,1,0,-17.2857166687647,3.66666666666667,-10,-34.8,27.2857166687647,38.4666666666667,20.9523833354314,-24.8,0,73,0,1
"571",571,"2021-02-06",102,0.694978239961743,0.144147196138225,0,1,0,1,0.694978239961743,0,0.420484685535734,12137,1,3,1,79,80,12,48,7,2,NA,0,"m",2,2,NA,NA,NA,NA,0,0,-3.85714999834696,22.4,5,-6.5,8.85714999834696,28.9,26.257149998347,-11.5,0,74,0,0
"572",572,"2021-02-07",103,0,0,0,0,0,0,0,0,0.128098742884368,12137,1,3,1,80,81,12,49,8,2,NA,0,"m",2,2,NA,NA,NA,NA,0,0,8.71428333123525,-9.6,11.2,NA,19.9142833312352,NA,-18.3142833312353,NA,0,75,0,0
"573",573,"2021-02-08",104,0,0,0,0,0,0,0,0,0.235738290721913,12137,1,3,1,81,82,12,50,8,2,NA,0,"m",2,2,NA,NA,NA,NA,1,0,2.85714999834696,12.6,7,28.8,9.85714999834696,41.4,9.74285000165304,21.8,0,76,0,1
"574",574,"2021-02-09",105,0,0,0,0,0,0,0,0,0.0580588512442711,12137,1,3,1,82,83,12,51,8,2,NA,0,"m",2,2,NA,NA,NA,NA,0,0,5.14285000165304,NA,-4,-21,9.14285000165303,NA,NA,-17,0,77,0,0
"575",575,"2021-02-10",106,0,0,0,0,0,0,0,0,0.382125332883136,12137,1,3,1,83,84,13,52,8,3,NA,0,"m",2,2,NA,NA,NA,NA,1,0,7.14285000165304,-38.8333333333333,-4.6,-31.75,11.742850001653,70.5833333333333,-45.9761833349864,-27.15,0,78,0,1
"576",576,"2021-02-11",107,0,0,0,0,0,0,0,0,-0.0634171072644311,12137,1,3,1,84,85,13,53,8,3,NA,0,"m",2,2,NA,NA,NA,NA,0,0,7.85714999834696,-34.1666666666667,NA,NA,NA,NA,-42.0238166650136,NA,0,79,0,0
"577",577,"2021-02-12",108,0,0,0,0,0,0,0,0,-0.556808660126467,12137,1,3,1,85,86,13,54,8,3,NA,0,"m",2,2,NA,NA,NA,NA,1,0,9.71428333123525,NA,NA,NA,NA,NA,NA,NA,0,80,0,1
"578",578,"2021-02-13",109,0,0,0,0,0,0,0,0,0.186563534021478,12137,1,3,1,86,87,13,55,8,3,NA,1,"m",2,2,NA,NA,NA,NA,0,0,6.14285000165304,-14.6666666666667,0.142850001653035,25,6.28570000330607,39.6666666666667,-20.8095166683197,24.857149998347,0,81,0,1
"579",579,"2021-02-14",110,1,0.168822887348841,1,1,1,1,1,1,-0.207114439503861,12137,1,3,1,87,88,13,56,9,3,NA,0,"m",2,2,NA,NA,NA,NA,0,0,0.28571666876475,-11.8333333333333,-3.28571666876475,26.3333333333333,3.5714333375295,38.1666666666667,-12.1190500020981,29.6190500020981,0,82,0,0
"580",580,"2021-02-15",111,1,0.141378176989329,1,1,1,1,1,1,0.0282984859408796,12137,1,3,1,88,89,13,57,9,3,NA,0,"m",2,2,12005,1,12005,NA,1,0,3.57143332958221,8.66666666666667,-7,NA,10.5714333295822,NA,5.09523333708447,NA,0,83,0,1
"671",671,"2021-01-20",68,1,0.209510178849225,1,1,1,1,1,1,0.502851392150285,12143,1,1,0,58,59,9,31,5,0,NA,0,"m",2,2,NA,NA,NA,NA,1,0,-2.42856667041779,17.2857166687647,-3,-14.857149998347,5.42856667041779,32.1428666671117,19.7142833391825,-11.857149998347,0,56,0,1
"672",672,"2021-01-21",69,1,0.253401833438348,1,1,1,1,1,1,0.0479091664358904,12143,1,1,0,59,60,9,32,5,0,NA,0,"m",2,2,NA,NA,NA,NA,1,0,-1.85714999834696,-10.2857166687648,-2.28571666876475,-23,4.14286666711171,33.2857166687647,-8.42856667041778,-20.7142833312352,0,57,0,1
"673",673,"2021-01-22",70,1,0.0787032895345595,1,0,1,1,1,1,0.12808468751619,12143,1,1,0,60,61,9,33,5,0,NA,0,"m",2,2,NA,NA,NA,NA,0,0,-1,12,-5.71428333123525,-16,6.71428333123525,28,13,-10.2857166687648,0,58,0,0
"674",674,"2021-01-23",71,1,0.0956289087689199,1,1,1,1,1,1,0.00755004502320425,12143,1,1,0,61,62,9,34,5,0,NA,0,"m",2,2,NA,NA,NA,NA,0,0,-1.57143332958221,37,2.71428333123525,52.5714333295822,4.28571666081746,89.5714333295822,38.5714333295822,49.857149998347,0,59,0,0
"675",675,"2021-01-24",72,1,0.11253475344464,1,1,1,1,1,1,-0.100189376859951,12143,1,1,0,62,63,10,35,6,0,NA,0,"m",2,2,NA,NA,NA,NA,0,0,2.14285000165304,8.33333333333333,3.85714999834696,36.2857166687647,6,44.6190500020981,6.1904833316803,32.4285666704178,0,60,0,0
"676",676,"2021-01-25",73,1,0.096941724343571,1,1,1,1,1,1,0.0853180584865842,12143,1,1,0,63,64,10,36,6,0,NA,0,"m",2,2,NA,NA,NA,NA,1,0,0.571433329582214,16.1666666666667,6.71428333123525,16.4285666704178,7.28571666081746,32.5952333370845,15.5952333370845,9.71428333918254,0,61,0,1
"677",677,"2021-01-26",74,1,0.100088528810633,1,1,1,1,1,1,-0.202165733688171,12143,1,1,0,64,65,10,37,6,0,NA,0,"m",2,2,NA,NA,NA,NA,0,0,5.66666666666667,42.4,7.85714999834696,-27.5714333295822,13.5238166650136,69.9714333295822,36.7333333333333,-35.4285833279292,0,62,0,0
"678",678,"2021-01-27",75,1,0.114674766499943,1,1,1,1,1,1,-0.196007984031936,12143,1,1,0,65,66,10,38,6,0,NA,0,"m",2,2,NA,NA,NA,NA,1,0,1.83333333333333,-29.6,-3,4.85714999834696,4.83333333333333,34.457149998347,-31.4333333333333,7.85714999834696,0,63,0,1
"679",679,"2021-01-28",76,1,0.087113139865979,1,1,1,1,1,1,-0.0959664172294214,12143,1,1,0,66,67,10,39,6,0,NA,0,"m",2,2,NA,NA,NA,NA,0,0,0.833333333333333,-51.6,4.71428333123525,-33.5714333295822,5.54761666456858,85.1714333295822,-52.4333333333333,-38.2857166608175,0,64,0,0
"680",680,"2021-01-29",77,1,0.10199570482508,1,1,1,1,1,1,0.375066478149767,12143,1,1,0,67,68,10,40,6,0,NA,0,"m",2,2,NA,NA,NA,NA,1,0,-3,NA,-3.85714999834696,-20.7142833312353,6.85714999834696,NA,NA,-16.8571333328883,0,65,0,1
"681",681,"2021-01-30",78,1,0.0792293377992638,1,0,1,1,1,1,0.327107593314922,12143,1,1,0,68,69,10,41,6,0,NA,0,"m",2,2,NA,NA,NA,NA,0,0,-7.16666666666667,-10,-1.28571666876475,19.5714333295822,8.45238333543142,29.5714333295822,-2.83333333333331,20.857149998347,0,66,0,0
"682",682,"2021-01-31",79,0.334691424407816,0.118790075085466,0,1,0,1,0.334691424407816,0,-0.120280786016117,12143,1,1,0,69,70,11,42,7,0,NA,0,"m",2,2,NA,NA,NA,NA,0,0,-2.83333333333333,-64.1666666666667,-0.428566670417786,-2.42856667041779,3.26190000375112,66.5952333370845,-61.3333333333333,-2,0,67,0,0
"683",683,"2021-02-01",80,0.198467065662312,0.0618868365885223,0,0,0,0,0.198467065662312,0,0.0752092909080135,12143,1,1,0,70,71,11,43,7,0,NA,0,"m",2,2,NA,NA,NA,NA,0,0,NA,NA,-1.85714999834696,8.16666666666667,NA,NA,NA,10.0238166650136,0,68,0,0
"684",684,"2021-02-02",81,0.196222354058204,0.0647129976421418,0,0,0,0,0.196222354058204,0,0.183433740628128,12143,1,1,0,71,72,11,44,7,0,NA,0,"m",2,2,NA,NA,NA,NA,0,0,1,69.857149998347,-2.28571666876475,-5,3.28571666876475,74.857149998347,68.857149998347,-2.71428333123524,0,69,0,0
"685",685,"2021-02-03",82,0,0,0,0,0,0,0,0,-0.468915249392597,12143,1,1,0,72,73,11,45,7,0,NA,0,"m",2,2,NA,NA,NA,NA,1,0,-2.28571666876475,27.5,-5.28571666876475,17.8333333333333,7.5714333375295,45.3333333333333,29.7857166687648,23.1190500020981,0,70,0,1
"686",686,"2021-02-04",83,0.159900251477857,0.0526887789110832,0,0,0,0,0.159900251477857,0,-0.169267350274929,12143,1,1,0,73,74,11,46,7,0,NA,0,"m",2,2,NA,NA,NA,NA,0,0,1,33.5,-2.71428333123525,-22.1666666666667,3.71428333123525,55.6666666666667,32.5,-19.4523833354314,0,71,0,0
"687",687,"2021-02-05",84,0,0,0,0,0,0,0,0,0.198518823287389,12143,1,1,0,74,75,11,47,7,0,NA,0,"m",2,2,NA,NA,NA,NA,1,0,0.142850001653035,12,-6.16666666666667,-35.6,6.3095166683197,47.6,11.857149998347,-29.4333333333333,0,72,0,1
"688",688,"2021-02-06",85,0.145611544345735,0.0494526444956561,0,0,0,0,0.145611544345735,0,0.569561782045828,12143,1,1,0,75,76,11,48,7,0,NA,1,"m",2,2,NA,NA,NA,NA,0,0,-6,26.4,0.6,-10.5,6.6,36.9,32.4,-11.1,0,73,0,1
"689",689,"2021-02-07",86,1,0.110817561207547,1,1,1,1,1,1,0.0311613189841972,12143,1,1,0,76,77,12,49,8,0,NA,0,"m",2,2,NA,NA,NA,NA,0,0,2.71428333123525,-7.2,1.6,NA,4.31428333123525,NA,-9.91428333123525,NA,0,74,0,0
"690",690,"2021-02-08",87,1,0.180963982953895,1,1,1,1,1,1,0.304003390970081,12143,1,1,0,77,78,12,50,8,0,NA,0,"m",2,2,NA,NA,NA,NA,1,0,-6.14285000165304,16.2,-5.8,31,11.942850001653,47.2,22.342850001653,36.8,0,75,0,1
